Note that the water temp is 1 hour ahead of the tags time
AT	3/24/2023	16:35:29	,5s,	32.9	C	
AT	3/24/2023	16:35:34	,5s,	33.0	C	
AT	3/24/2023	16:35:39	,5s,	33.0	C	
AT	3/24/2023	16:35:44	,5s,	33.0	C	
AT	3/24/2023	16:35:49	,5s,	33.0	C	
AT	3/24/2023	16:35:54	,5s,	33.0	C	
AT	3/24/2023	16:35:59	,5s,	33.0	C	
AT	3/24/2023	16:36:04	,5s,	33.0	C	
AT	3/24/2023	16:36:09	,5s,	33.0	C	
AT	3/24/2023	16:36:14	,5s,	33.1	C	
AT	3/24/2023	16:36:19	,5s,	33.1	C	
AT	3/24/2023	16:36:24	,5s,	33.1	C	
AT	3/24/2023	16:36:29	,5s,	33.1	C	
AT	3/24/2023	16:36:34	,5s,	33.1	C	
AT	3/24/2023	16:36:39	,5s,	33.1	C	
AT	3/24/2023	16:36:44	,5s,	33.1	C	
AT	3/24/2023	16:36:49	,5s,	33.1	C	
AT	3/24/2023	16:36:54	,5s,	33.1	C	
AT	3/24/2023	16:36:59	,5s,	33.1	C	
AT	3/24/2023	16:37:04	,5s,	33.1	C	
AT	3/24/2023	16:37:09	,5s,	33.1	C	
AT	3/24/2023	16:37:14	,5s,	33.1	C	
AT	3/24/2023	16:37:19	,5s,	33.1	C	
AT	3/24/2023	16:37:24	,5s,	33.1	C	
AT	3/24/2023	16:37:29	,5s,	33.1	C	
AT	3/24/2023	16:37:34	,5s,	33.1	C	
AT	3/24/2023	16:37:39	,5s,	33.1	C	
AT	3/24/2023	16:37:44	,5s,	33.1	C	
AT	3/24/2023	16:37:49	,5s,	33.1	C	
AT	3/24/2023	16:37:54	,5s,	33.2	C	
AT	3/24/2023	16:37:59	,5s,	33.2	C	
AT	3/24/2023	16:38:04	,5s,	33.2	C	
AT	3/24/2023	16:38:09	,5s,	33.2	C	
AT	3/24/2023	16:38:14	,5s,	33.2	C	
AT	3/24/2023	16:38:19	,5s,	33.2	C	
AT	3/24/2023	16:38:24	,5s,	33.2	C	
AT	3/24/2023	16:38:29	,5s,	33.2	C	
AT	3/24/2023	16:38:34	,5s,	33.2	C	
AT	3/24/2023	16:38:39	,5s,	33.2	C	
AT	3/24/2023	16:38:44	,5s,	33.2	C	
AT	3/24/2023	16:38:49	,5s,	33.2	C	
AT	3/24/2023	16:38:54	,5s,	33.2	C	
AT	3/24/2023	16:38:59	,5s,	33.2	C	
AT	3/24/2023	16:39:04	,5s,	33.2	C	
AT	3/24/2023	16:39:09	,5s,	33.2	C	
AT	3/24/2023	16:39:14	,5s,	33.2	C	
AT	3/24/2023	16:39:19	,5s,	33.2	C	
AT	3/24/2023	16:39:24	,5s,	33.2	C	
AT	3/24/2023	16:39:29	,5s,	33.2	C	
AT	3/24/2023	16:39:34	,5s,	33.3	C	
AT	3/24/2023	16:39:39	,5s,	33.3	C	
AT	3/24/2023	16:39:44	,5s,	33.3	C	
AT	3/24/2023	16:39:49	,5s,	33.3	C	
AT	3/24/2023	16:39:54	,5s,	33.3	C	
AT	3/24/2023	16:39:59	,5s,	33.3	C	
AT	3/24/2023	16:40:04	,5s,	33.3	C	
AT	3/24/2023	16:40:09	,5s,	33.3	C	
AT	3/24/2023	16:40:14	,5s,	33.3	C	
AT	3/24/2023	16:40:19	,5s,	33.3	C	
AT	3/24/2023	16:40:24	,5s,	33.3	C	
